sci_name,year,station,lat,lng,elev,wing_chord,weight
Acanthis flammea,1995,491,66.88333,-162.51667,30,76,14.1
Acanthis flammea,1995,491,66.88333,-162.51667,30,69,12.7
Acanthis flammea,1995,491,66.88333,-162.51667,30,77,12
Acanthis flammea,1995,491,66.88333,-162.51667,30,75,14.4
Acanthis flammea,1995,491,66.88333,-162.51667,30,72,12.5
Acanthis flammea,1995,491,66.88333,-162.51667,30,69,12.3
Acanthis flammea,1995,491,66.88333,-162.51667,30,72,12.5
Acanthis flammea,1995,491,66.88333,-162.51667,30,72,11.8
Acanthis flammea,1995,503,57.18333,-157.28333,24,73,12.3
Acanthis flammea,1995,503,57.18333,-157.28333,24,70,13.5
Acanthis flammea,1995,503,57.18333,-157.28333,24,72,13
Acanthis flammea,1995,503,57.18333,-157.28333,24,74,12.5
Acanthis flammea,1995,503,57.18333,-157.28333,24,72,12.5
Acanthis flammea,1995,503,57.18333,-157.28333,24,71,12.5
Acanthis flammea,1995,503,57.18333,-157.28333,24,69,12
Acanthis flammea,1995,503,57.18333,-157.28333,24,74,12
Acanthis flammea,1995,503,57.18333,-157.28333,24,72,12.5
Acanthis flammea,1995,503,57.18333,-157.28333,24,73,13.5
Acanthis flammea,1995,503,57.18333,-157.28333,24,70,12.7
Acanthis flammea,1995,503,57.18333,-157.28333,24,70,11.4
Acanthis flammea,1995,503,57.18333,-157.28333,24,71,14.2
Acanthis flammea,1995,503,57.18333,-157.28333,24,75,13.1
Acanthis flammea,1995,597,63.71639,-149.08778,838,73,13
Acanthis flammea,1995,597,63.71639,-149.08778,838,71,12
Acanthis flammea,1995,597,63.71639,-149.08778,838,70,13
Acanthis flammea,1995,597,63.71639,-149.08778,838,73,14
Acanthis flammea,1995,635,57.175,-157.26944,116,74,13
Acanthis flammea,1995,635,57.175,-157.26944,116,73,13.7
Acanthis flammea,1995,635,57.175,-157.26944,116,76,14.8
Acanthis flammea,1995,635,57.175,-157.26944,116,71,11.6
Acanthis flammea,1995,635,57.175,-157.26944,116,73,12.8
Acanthis flammea,1995,635,57.175,-157.26944,116,74,13.2
Acanthis flammea,1995,635,57.175,-157.26944,116,70,11.5
Acanthis flammea,1995,678,67.91667,-162.28333,91,72,12.3
Acanthis flammea,1995,678,67.91667,-162.28333,91,69,12.2
Acanthis flammea,1995,678,67.91667,-162.28333,91,73,12.7
Acanthis flammea,1995,678,67.91667,-162.28333,91,75,12.9
Acanthis flammea,1995,678,67.91667,-162.28333,91,72,11.3
Acanthis flammea,1995,678,67.91667,-162.28333,91,71,14.3
Acanthis flammea,1995,678,67.91667,-162.28333,91,72,11.8
Acanthis flammea,1995,678,67.91667,-162.28333,91,75,12.9
Acanthis flammea,1995,678,67.91667,-162.28333,91,73,12.2
Acanthis flammea,1995,678,67.91667,-162.28333,91,70,11.7
Acanthis flammea,1995,678,67.91667,-162.28333,91,75,11.8
Acanthis flammea,1995,678,67.91667,-162.28333,91,72,10.8
Acanthis flammea,1995,678,67.91667,-162.28333,91,73,12.1
Acanthis flammea,1995,678,67.91667,-162.28333,91,71,10.5
Acanthis flammea,1995,678,67.91667,-162.28333,91,72,12.3
Acanthis flammea,1995,678,67.91667,-162.28333,91,70,13.3
Acanthis flammea,1995,678,67.91667,-162.28333,91,71,13.7
Acanthis flammea,1995,678,67.91667,-162.28333,91,75,11.4
Acanthis flammea,1995,678,67.91667,-162.28333,91,76,12
Acanthis flammea,1995,678,67.91667,-162.28333,91,74,12.2
Acanthis flammea,1995,678,67.91667,-162.28333,91,71,12.2
Acanthis flammea,1995,678,67.91667,-162.28333,91,74,13.5
Acanthis flammea,1995,678,67.91667,-162.28333,91,72,11.7
Acanthis flammea,1995,678,67.91667,-162.28333,91,71,11.9
Acanthis flammea,1995,678,67.91667,-162.28333,91,73,11.6
Acanthis flammea,1995,678,67.91667,-162.28333,91,69,12.4
Acanthis flammea,1995,678,67.91667,-162.28333,91,74,13
Acanthis flammea,1995,678,67.91667,-162.28333,91,72,12
Acanthis flammea,1995,678,67.91667,-162.28333,91,72,12.8
Acanthis flammea,1995,678,67.91667,-162.28333,91,73,12.6
Acanthis flammea,1995,678,67.91667,-162.28333,91,74,12.4
Acanthis flammea,1995,678,67.91667,-162.28333,91,69,11.3
Acanthis flammea,1995,736,63.71472,-149.0225,716,72,12.1
Acanthis flammea,1995,763,61.07778,-149.81111,9,68,11.5
Acanthis flammea,1995,767,60.78333,-148.84722,30,71,13.7
Acanthis flammea,1995,767,60.78333,-148.84722,30,74,13.7
Acanthis flammea,1995,767,60.78333,-148.84722,30,77,13.6
Acanthis flammea,1995,772,61.14167,-149.70278,343,72,13.1
Acanthis flammea,1995,772,61.14167,-149.70278,343,71,12.2
