sci_name,year,station,lat,lng,elev,wing_chord,weight
Acanthis flammea,2000,635,57.175,-157.26944,116,71,13.7
Acanthis flammea,2000,635,57.175,-157.26944,116,75,14.1
Acanthis flammea,2000,635,57.175,-157.26944,116,74,13.3
Acanthis flammea,2000,635,57.175,-157.26944,116,75,13.6
Acanthis flammea,2000,635,57.175,-157.26944,116,74,13.5
Acanthis flammea,2000,635,57.175,-157.26944,116,71,12.5
Acanthis flammea,2000,635,57.175,-157.26944,116,75,14.7
Acanthis flammea,2000,635,57.175,-157.26944,116,71,13.5
Acanthis flammea,2000,635,57.175,-157.26944,116,74,14.6
Acanthis flammea,2000,635,57.175,-157.26944,116,76,13
Acanthis flammea,2000,635,57.175,-157.26944,116,73,13.7
Acanthis flammea,2000,635,57.175,-157.26944,116,74,12.9
Acanthis flammea,2000,635,57.175,-157.26944,116,72,12.2
Acanthis flammea,2000,635,57.175,-157.26944,116,78,13.5
Acanthis flammea,2000,635,57.175,-157.26944,116,73,13
Acanthis flammea,2000,635,57.175,-157.26944,116,73,13.1
Acanthis flammea,2000,635,57.175,-157.26944,116,72,12.9
Acanthis flammea,2000,736,63.71472,-149.0225,716,78,13.3
Acanthis flammea,2000,736,63.71472,-149.0225,716,73,13.4
Acanthis flammea,2000,736,63.71472,-149.0225,716,73,13.5
Acanthis flammea,2000,736,63.71472,-149.0225,716,75,17
Acanthis flammea,2000,767,60.78333,-148.84722,30,73,12
Acanthis flammea,2000,767,60.78333,-148.84722,30,71,13
Acanthis flammea,2000,767,60.78333,-148.84722,30,74,12
Acanthis flammea,2000,767,60.78333,-148.84722,30,70,13
Acanthis flammea,2000,767,60.78333,-148.84722,30,74,12
Acanthis flammea,2000,767,60.78333,-148.84722,30,75,13
Acanthis flammea,2000,767,60.78333,-148.84722,30,71,14
Acanthis flammea,2000,767,60.78333,-148.84722,30,71,12
Acanthis flammea,2000,767,60.78333,-148.84722,30,73,12
Acanthis flammea,2000,767,60.78333,-148.84722,30,72,15
Acanthis flammea,2000,966,63.44889,-150.81278,686,70,11.6
Acanthis flammea,2000,966,63.44889,-150.81278,686,69,11.8
Acanthis flammea,2000,966,63.44889,-150.81278,686,69,12.1
Acanthis flammea,2000,966,63.44889,-150.81278,686,76,13.6
Acanthis flammea,2000,966,63.44889,-150.81278,686,75,12.5
Acanthis flammea,2000,966,63.44889,-150.81278,686,70,12.3
